,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
142,2048,348.0,6.7268337,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.1,2048
143,0,157.0,0.007560000000005118,"[4, 0, 3, 4, 3, 0, 1, 0, 0, 3, 4, 3, 2, 0, 1, 0, 2, 3, 1, 1]",200,0.2,2048
144,1,286.0,0.03756290000000462,"[4, 4, 4, 3, 0, 3, 2, 4, 1, 4, 0, 3, 4, 4, 3, 0, 4, 2, 2, 2]",200,0.2,2048
145,2,287.0,0.11644290000000268,"[4, 4, 4, 4, 4, 2, 1, 1, 4, 2, 0, 3, 4, 4, 0, 3, 1, 2, 3, 4]",200,0.2,2048
146,4,314.0,0.20790630000000476,"[4, 4, 3, 3, 4, 3, 3, 4, 3, 3, 3, 3, 4, 4, 1, 0, 4, 3, 1, 4]",200,0.2,2048
147,8,321.0,0.3693416000000056,"[4, 4, 4, 3, 2, 1, 3, 3, 4, 0, 3, 4, 4, 4, 3, 4, 4, 2, 2, 4]",200,0.2,2048
148,16,340.0,0.6309396000000049,"[4, 4, 4, 0, 4, 3, 1, 3, 4, 3, 3, 4, 4, 4, 3, 4, 4, 4, 1, 4]",200,0.2,2048
149,32,344.0,1.133029900000004,"[4, 4, 4, 0, 4, 4, 1, 3, 4, 3, 4, 4, 4, 4, 4, 2, 4, 3, 1, 4]",200,0.2,2048
150,64,348.0,2.077963700000005,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.2,2048
151,128,348.0,3.8092980000000054,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.2,2048
152,256,348.0,7.246775500000005,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.2,2048
153,512,348.0,7.414571400000007,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.2,2048
154,1024,348.0,7.414571400000007,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.2,2048
155,2048,348.0,7.414571400000007,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.2,2048
156,0,157.0,0.012326400000006288,"[4, 0, 3, 4, 3, 0, 1, 0, 0, 3, 4, 3, 2, 0, 1, 0, 2, 3, 1, 1]",200,0.3,2048
